time,mag,place
2023-03-08T05:53:19.480Z,1.5,"104 km W of Adak, Alaska"
2023-03-08T05:51:23.030Z,1.74,"103 km W of Adak, Alaska"
2023-03-08T05:50:24.410Z,2.39,"105 km W of Adak, Alaska"
2023-03-08T05:48:10.790Z,1.94,"104 km W of Adak, Alaska"
2023-03-08T05:47:14.520Z,0.83,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-08T05:47:14.500Z,1.07,"104 km W of Adak, Alaska"
2023-03-08T05:46:37.800Z,1.05,"104 km W of Adak, Alaska"
2023-03-08T05:46:07.180Z,0.34,"104 km W of Adak, Alaska"
2023-03-08T05:45:00.950Z,1.42,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-08T05:44:25.541Z,1.1,"10 km NW of Virginia City, Nevada"
2023-03-08T05:42:36.350Z,0.5,"104 km W of Adak, Alaska"
2023-03-08T05:42:03.590Z,0.96,"102 km W of Adak, Alaska"
2023-03-08T05:41:35.370Z,0.64,"103 km W of Adak, Alaska"
2023-03-08T05:38:45.570Z,1.48,"10km WNW of Cobb, CA"
2023-03-08T05:38:34.140Z,0.76,"7km W of Cobb, CA"
2023-03-08T05:38:11.621Z,2,"63 km NE of Pedro Bay, Alaska"
2023-03-08T05:36:01.480Z,1.61,"103 km W of Adak, Alaska"
2023-03-08T05:35:45.170Z,1,"104 km W of Adak, Alaska"
2023-03-08T05:33:21.441Z,1.4,"52 km SSE of Denali National Park, Alaska"
2023-03-08T05:26:45.070Z,2.67,"105 km W of Adak, Alaska"
2023-03-08T05:24:47.200Z,1.07,"103 km W of Adak, Alaska"
2023-03-08T05:24:03.960Z,1.01,"103 km W of Adak, Alaska"
2023-03-08T05:23:46.150Z,0.84,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-08T05:08:53.485Z,1.7,"Kenai Peninsula, Alaska"
2023-03-08T05:07:09.230Z,0.95,"16km S of Searles Valley, CA"
2023-03-08T05:04:34.020Z,-0.65,"62 km ENE of Pedro Bay, Alaska"
2023-03-08T04:54:52.790Z,1.6,"88 km N of Chickaloon, Alaska"
2023-03-08T04:43:26.726Z,2,"51 km W of Mentone, Texas"
2023-03-08T04:39:27.180Z,1.45,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-08T04:21:49.124Z,1.5,"21 km N of Valdez, Alaska"
2023-03-08T04:07:32.850Z,2.77,"10km SSW of Joshua Tree, CA"
2023-03-08T04:01:47.194Z,4.1,Southern Alaska
2023-03-08T03:47:39.837Z,1.5,"18 km SW of Point Possession, Alaska"
2023-03-08T03:40:06.670Z,2.05,"6km E of Westmorland, CA"
2023-03-08T03:39:50.130Z,1.08,"6km NNW of Brawley, CA"
2023-03-08T03:37:29.753Z,1.9,"24 km SE of Denali National Park, Alaska"
2023-03-08T03:34:54.969Z,2,"76 km WSW of Nanwalek, Alaska"
2023-03-08T03:24:58.390Z,1.83000004,"11 km ENE of Pāhala, Hawaii"
2023-03-08T03:22:36.950Z,0.38,"6km S of Idyllwild, CA"
2023-03-08T03:19:23.720Z,2.49,"3 km ENE of Pāhala, Hawaii"
2023-03-08T03:17:53.110Z,0.29,"17km WSW of Toms Place, CA"
2023-03-08T03:14:12.141Z,2.6,"92 km S of Unalaska, Alaska"
2023-03-08T03:02:48.636Z,1.7,"23 km SE of Denali National Park, Alaska"
2023-03-08T02:57:01.500Z,1.85,"10km SSW of Joshua Tree, CA"
2023-03-08T02:55:40.030Z,1.48,"14km SW of Searles Valley, CA"
2023-03-08T02:41:20.010Z,1.81,"10km SE of Yucca Valley, CA"
2023-03-08T02:31:16.350Z,1.6,"4km ENE of Round Valley, CA"
2023-03-08T02:30:00.100Z,1.74000001,"Hawaii region, Hawaii"
2023-03-08T02:27:12.131Z,1.6,"50 km SSE of Denali National Park, Alaska"
2023-03-08T02:24:19.370Z,0.78,"8km W of Cobb, CA"
2023-03-08T01:59:11.620Z,0.82,"5km WNW of Cobb, CA"
2023-03-08T01:22:30.826Z,1.4,"31 km S of Tolsona, Alaska"
2023-03-08T01:14:26.269Z,1.2,"49 km N of Karluk, Alaska"
2023-03-08T00:52:33.380Z,1.95,"4 km WSW of Liborio Negron Torres, Puerto Rico"
2023-03-08T00:34:32.700Z,0.69,"97 km W of Adak, Alaska"
2023-03-08T00:33:05.080Z,0.92,"105 km W of Adak, Alaska"
2023-03-08T00:32:44.330Z,1.27,"105 km W of Adak, Alaska"
2023-03-08T00:31:18.740Z,1.29,"5km NNW of Boron, CA"
2023-03-08T00:27:20.340Z,1.81,"104 km W of Adak, Alaska"
2023-03-08T00:27:05.950Z,1.72,"104 km W of Adak, Alaska"
2023-03-08T00:20:49.477Z,1.6,"19 km NNW of Two Rivers, Alaska"
2023-03-08T00:12:33.450Z,1.39,"103 km W of Adak, Alaska"
2023-03-08T00:12:06.840Z,2.02,"105 km W of Adak, Alaska"
2023-03-08T00:11:32.316Z,4.8,northern Mid-Atlantic Ridge
2023-03-08T00:08:53.610Z,1.64,"105 km W of Adak, Alaska"
2023-03-08T00:07:17.990Z,1.14,"104 km W of Adak, Alaska"
2023-03-08T00:04:05.480Z,0.96,"105 km W of Adak, Alaska"
2023-03-08T00:03:00.380Z,1.23,"104 km W of Adak, Alaska"
2023-03-07T23:59:01.310Z,2.84,"45 km N of San Juan, Puerto Rico"
2023-03-07T23:57:36.070Z,0.85,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T23:57:32.354Z,4.3,"66 km WSW of Murghob, Tajikistan"
2023-03-07T23:56:01.920Z,0.4,"7km S of Idyllwild, CA"
2023-03-07T23:54:33.170Z,1.33,"105 km W of Adak, Alaska"
2023-03-07T23:52:41.640Z,0.44,"6km WNW of Cobb, CA"
2023-03-07T23:52:24.740Z,0.99,"104 km W of Adak, Alaska"
2023-03-07T23:43:28.600Z,2.09,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T23:39:29.000Z,1.37,"104 km W of Adak, Alaska"
2023-03-07T23:33:41.930Z,1.42,"95 km W of Adak, Alaska"
2023-03-07T23:31:28.581Z,1.9,"107 km W of Adak, Alaska"
2023-03-07T23:26:36.670Z,2,"5km ENE of Banning, CA"
2023-03-07T23:26:25.410Z,0.67,"8km NW of The Geysers, CA"
2023-03-07T23:21:28.474Z,1.5,Southern Alaska
2023-03-07T23:19:49.380Z,1.49,"105 km W of Adak, Alaska"
2023-03-07T23:18:40.940Z,1.53,"105 km W of Adak, Alaska"
2023-03-07T23:14:04.170Z,0.95,"14km SE of Anza, CA"
2023-03-07T23:12:10.949Z,1.63,"7 km ENE of Drumright, Oklahoma"
2023-03-07T23:10:55.247Z,1.4,"34 km W of Clear, Alaska, Alaska"
2023-03-07T23:02:38.850Z,1.98,"103 km W of Adak, Alaska"
2023-03-07T23:01:08.590Z,0.5,"7km NW of The Geysers, CA"
2023-03-07T22:59:42.460Z,1.5,"20 km E of Susitna North, Alaska"
2023-03-07T22:55:53.560Z,2.33,"96 km W of Adak, Alaska"
2023-03-07T22:55:22.720Z,1.71,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T22:55:02.260Z,1.67,"95 km W of Adak, Alaska"
2023-03-07T22:54:03.478Z,1.3,"8 km E of Susitna North, Alaska"
2023-03-07T22:47:59.850Z,1.08,"8km WNW of The Geysers, CA"
2023-03-07T22:45:35.190Z,1.4,"29 km WSW of Manley Hot Springs, Alaska"
2023-03-07T22:37:49.250Z,1.38,"104 km W of Adak, Alaska"
2023-03-07T22:34:54.090Z,0.68,"1km NNW of The Geysers, CA"
2023-03-07T22:30:58.590Z,1.37,"104 km W of Adak, Alaska"
2023-03-07T22:30:12.380Z,1.66,"5 km WSW of Mill Creek, Oklahoma"
2023-03-07T22:25:12.980Z,0.72,"7km W of Cobb, CA"
2023-03-07T22:18:25.160Z,1.03,"2km E of Home Gardens, CA"
2023-03-07T22:09:26.880Z,1.41,"7km NW of The Geysers, CA"
2023-03-07T22:01:37.780Z,1.42,"104 km W of Adak, Alaska"
2023-03-07T22:00:04.798Z,0.6,"31 km ENE of Herlong, California"
2023-03-07T21:51:52.081Z,0.2,"31 km NW of Indian Springs, Nevada"
2023-03-07T21:50:38.300Z,2.6,"5km ENE of Bonadelle Ranchos-Madera Ranchos, CA"
2023-03-07T21:50:07.026Z,1.6,"20 km WNW of Tatitlek, Alaska"
2023-03-07T21:46:54.448Z,0,California-Nevada border region
2023-03-07T21:45:06.877Z,2.2,"94 km NW of Aleneva, Alaska"
2023-03-07T21:40:06.570Z,1.22,"6 km NE of Morgan, Utah"
2023-03-07T21:40:03.415Z,1.5,"28 km NW of Susitna, Alaska"
2023-03-07T21:34:51.880Z,1.05,"6km NW of Cobb, CA"
2023-03-07T21:25:58.946Z,3,"243 km W of Ferndale, California"
2023-03-07T21:24:28.720Z,1.33,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T21:22:51.009Z,2.1,Central Alaska
2023-03-07T21:21:28.050Z,1.08,"7km NW of The Geysers, CA"
2023-03-07T21:21:19.970Z,1.52,"103 km W of Adak, Alaska"
2023-03-07T21:20:09.400Z,4.3,"45 km NNE of Gili Air, Indonesia"
2023-03-07T21:20:01.870Z,1.6,"103 km W of Adak, Alaska"
2023-03-07T21:17:07.360Z,2.22,"103 km W of Adak, Alaska"
2023-03-07T21:15:33.683Z,4.1,"20 km WNW of Heyuan, China"
2023-03-07T21:12:29.810Z,2.15,Puerto Rico region
2023-03-07T21:11:42.020Z,2.4,"10 km SSE of Guánica, Puerto Rico"
2023-03-07T21:01:18.160Z,2.68,"6 km NE of Morgan, Utah"
2023-03-07T20:57:11.181Z,3.3,"259 km W of Ferndale, California"
2023-03-07T20:55:24.340Z,2.19,Puerto Rico region
2023-03-07T20:46:05.565Z,5.3,"136 km SSW of Kokopo, Papua New Guinea"
2023-03-07T20:39:20.550Z,1.59,"1km SSE of Portola Valley, CA"
2023-03-07T20:31:29.060Z,5.4,Molucca Sea
2023-03-07T20:27:16.580Z,0.77,"5km SSE of Banning, CA"
2023-03-07T20:27:07.190Z,1.51,"106 km W of Adak, Alaska"
2023-03-07T20:16:15.500Z,1.56,"6km E of Santa Venetia, CA"
2023-03-07T20:11:59.394Z,2.2,"59 km E of Port Alsworth, Alaska"
2023-03-07T20:05:13.383Z,2.2,"25 km SSE of Skwentna, Alaska"
2023-03-07T20:01:02.440Z,0.94,"3km SSE of Devore, CA"
2023-03-07T19:55:42.200Z,1.21,"7km NW of The Geysers, CA"
2023-03-07T19:54:09.840Z,1.12,"37 km SW of King Cove, Alaska"
2023-03-07T19:43:01.520Z,0.29,"12km WNW of Cobb, CA"
2023-03-07T19:37:25.909Z,2.4,"23 km NNE of Beluga, Alaska"
2023-03-07T19:19:18.809Z,1.6,Central Alaska
2023-03-07T19:18:30.330Z,1.37,"13 km W of Greenwater, Washington"
2023-03-07T19:08:35.000Z,-0.1,"51 km WNW of Indian Springs, Nevada"
2023-03-07T19:06:21.590Z,1.15,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T18:51:00.051Z,1.6,Central Alaska
2023-03-07T18:44:44.990Z,1.08,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T18:36:10.592Z,1.1,Alaska Peninsula
2023-03-07T18:36:07.570Z,0.86,"20km ESE of Anza, CA"
2023-03-07T18:36:06.770Z,0.67,"20km ESE of Anza, CA"
2023-03-07T18:23:19.160Z,1.63,"104 km W of Adak, Alaska"
2023-03-07T18:20:30.620Z,0.58,"12km SW of Searles Valley, CA"
2023-03-07T18:20:21.550Z,0.08,"23km ESE of Little Lake, CA"
2023-03-07T18:11:32.836Z,1.5,"71 km WNW of Beluga, Alaska"
2023-03-07T18:11:00.160Z,1.96,"9km NW of Pinnacles, CA"
2023-03-07T18:10:48.160Z,-0.46,"85 km NW of Karluk, Alaska"
2023-03-07T18:07:46.860Z,0.42,"14 km NNE of Ashford, Washington"
2023-03-07T18:00:46.920Z,0.81,"8 km NNE of Government Camp, Oregon"
2023-03-07T17:58:34.050Z,-0.34,"84 km NNW of Karluk, Alaska"
2023-03-07T17:58:23.579Z,1.6,"7 km N of Velma, Oklahoma"
2023-03-07T17:57:44.900Z,0.71,"8km W of Cobb, CA"
2023-03-07T17:55:25.910Z,1.19,"104 km W of Adak, Alaska"
2023-03-07T17:51:38.800Z,0.37,"25km NW of Parkfield, CA"
2023-03-07T17:45:13.570Z,1.48,"9km WNW of Cobb, CA"
2023-03-07T17:42:54.810Z,0.76,"4km WNW of The Geysers, CA"
2023-03-07T17:42:51.030Z,2.14,"10 km ENE of Pāhala, Hawaii"
2023-03-07T17:42:38.690Z,1.08,"4km WNW of The Geysers, CA"
2023-03-07T17:36:12.250Z,1.78,"7 km N of Velma, Oklahoma"
2023-03-07T17:34:49.530Z,-0.02,"85 km NNW of Karluk, Alaska"
2023-03-07T17:33:47.820Z,1.83000004,"10 km ENE of Pāhala, Hawaii"
2023-03-07T17:27:43.030Z,0.68,"14km SE of Anza, CA"
2023-03-07T17:27:05.120Z,1.65,"19km ESE of Julian, CA"
2023-03-07T17:17:45.700Z,0.76,"7km NW of The Geysers, CA"
2023-03-07T17:16:12.810Z,3.9,"52 km NNE of Otra Banda, Dominican Republic"
2023-03-07T16:56:48.050Z,2.27999997,"4 km SSE of Pāhala, Hawaii"
2023-03-07T16:55:19.470Z,1.08,"6km NW of The Geysers, CA"
2023-03-07T16:51:24.805Z,1.5,"22 km W of Point MacKenzie, Alaska"
2023-03-07T16:49:48.150Z,2.46,"5 km NE of Scipio, Utah"
2023-03-07T16:49:40.449Z,1.2,"46 km N of Valdez, Alaska"
2023-03-07T16:47:19.170Z,0.71,"7km W of Cobb, CA"
2023-03-07T16:41:29.557Z,1,"27 km ENE of Herlong, California"
2023-03-07T16:37:55.510Z,1.33,"4km NW of The Geysers, CA"
2023-03-07T16:27:19.530Z,0.58,"9km NW of Pinnacles, CA"
2023-03-07T16:15:52.689Z,1.9,"58 km W of Nanwalek, Alaska"
2023-03-07T16:10:17.531Z,1.8,"27 km WSW of Tatitlek, Alaska"
2023-03-07T16:08:08.890Z,1.03,"7km NW of The Geysers, CA"
2023-03-07T16:07:15.585Z,1.6,"14 km SW of Hope, Alaska"
2023-03-07T16:03:14.112Z,2.8,"25 km NNW of Susitna, Alaska"
2023-03-07T15:57:23.570Z,2.09,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T15:53:35.320Z,2.08,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T15:49:38.903Z,4.5,"66 km SE of Burica, Panama"
2023-03-07T15:41:24.880Z,0.31,"9km SSE of Mammoth Lakes, CA"
2023-03-07T15:35:51.640Z,3.24,"48 km WSW of Stella, Puerto Rico"
2023-03-07T15:25:26.220Z,1.13,"14 km NNE of Jamestown, Washington"
2023-03-07T15:14:29.370Z,0.93,"9km NE of San Martin, CA"
2023-03-07T15:14:28.472Z,1.6,"33 km SE of Mina, Nevada"
2023-03-07T15:12:03.390Z,1.67,"17 km ENE of Hebgen Lake Estates, Montana"
2023-03-07T15:00:39.130Z,1.36,"8km N of Westmorland, CA"
2023-03-07T14:58:15.089Z,2.6,"14 km SE of Lincolnville, Kansas"
2023-03-07T14:58:07.120Z,1.7,"22 km NNW of Beluga, Alaska"
2023-03-07T14:47:09.200Z,0.41,"23 km ENE of Ashford, Washington"
2023-03-07T14:37:11.602Z,4,"44 km WNW of Khandūd, Afghanistan"
2023-03-07T14:34:15.460Z,1.47,"24km SW of Ocotillo Wells, CA"
2023-03-07T14:33:12.440Z,3.8,"9km NW of Pinnacles, CA"
2023-03-07T14:32:53.882Z,1.6,"3 km NNE of Susitna North, Alaska"
2023-03-07T14:28:07.470Z,1.07,"24km SW of Ocotillo Wells, CA"
2023-03-07T14:19:23.938Z,1.9,"45 km W of Karluk, Alaska"
2023-03-07T14:18:21.176Z,4.2,"15 km NNE of Gürün, Turkey"
2023-03-07T14:15:20.557Z,2.8,"36 km N of Midland, Texas"
2023-03-07T14:15:20.543Z,2.8,"36 km E of McKinney Acres, Texas"
2023-03-07T14:13:38.230Z,1.01,"3km SE of San Jacinto, CA"
2023-03-07T14:07:06.671Z,1.4,"26 km N of Beatty, Nevada"
2023-03-07T14:01:20.628Z,1.6,Southern Alaska
2023-03-07T14:00:28.940Z,0.74,"16 km E of Hebgen Lake Estates, Montana"
2023-03-07T13:52:33.678Z,0.3,California-Nevada border region
2023-03-07T13:51:49.761Z,6,"72 km SSW of Kavieng, Papua New Guinea"
2023-03-07T13:43:39.230Z,1.04,"7km NW of San Ardo, CA"
2023-03-07T13:41:19.680Z,1.64,"1km WNW of The Geysers, CA"
2023-03-07T13:30:13.230Z,1.31,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T13:23:15.720Z,0.38,"6km WNW of Cobb, CA"
2023-03-07T13:21:20.370Z,-0.35,"86 km NW of Karluk, Alaska"
2023-03-07T13:14:35.680Z,3.4,"108 km SSE of Sand Point, Alaska"
2023-03-07T13:12:10.859Z,4.5,"95 km SE of Sand Point, Alaska"
2023-03-07T12:59:33.460Z,1.82000005,"11 km NE of Pāhala, Hawaii"
2023-03-07T12:58:54.010Z,2.17,"2 km NE of Maria Antonia, Puerto Rico"
2023-03-07T12:58:52.159Z,1.82,"6 km N of Velma, Oklahoma"
2023-03-07T12:51:52.704Z,4.6,"Halmahera, Indonesia"
2023-03-07T12:47:26.846Z,2.2,western Texas
2023-03-07T12:38:22.350Z,1.7,"5 km S of Healy, Alaska"
2023-03-07T12:38:00.050Z,0.77,"10km WNW of The Geysers, CA"
2023-03-07T12:34:56.650Z,2.38,"3 km SW of Indios, Puerto Rico"
2023-03-07T12:26:13.600Z,0.92,"9km SW of Idyllwild, CA"
2023-03-07T12:19:47.599Z,1.2,"86 km NW of Karluk, Alaska"
2023-03-07T12:16:50.078Z,1.9,"13 km S of Manley Hot Springs, Alaska"
2023-03-07T12:07:46.394Z,3.2,Gulf of Alaska
2023-03-07T12:03:52.980Z,0.83,"23 km ENE of Ashford, Washington"
2023-03-07T12:01:07.130Z,0.41,"16 km NE of West Yellowstone, Montana"
2023-03-07T11:53:39.260Z,4.4,Central Turkey
2023-03-07T11:51:52.880Z,2.17,"12 km NE of Pāhala, Hawaii"
2023-03-07T11:48:59.040Z,0.37,"15 km NE of West Yellowstone, Montana"
2023-03-07T11:47:28.537Z,4.7,"14 km W of Hacılar, Turkey"
2023-03-07T11:46:58.250Z,0.54,"14 km E of Hebgen Lake Estates, Montana"
2023-03-07T11:46:44.200Z,1.58,"17 km E of Hebgen Lake Estates, Montana"
2023-03-07T11:45:32.790Z,2.98,"10 km ENE of Pāhala, Hawaii"
2023-03-07T11:45:27.470Z,3.09,"11 km NE of Pāhala, Hawaii"
2023-03-07T11:33:12.500Z,0.91,"3km SE of San Jacinto, CA"
2023-03-07T11:28:35.880Z,-0.55,Alaska Peninsula
2023-03-07T11:23:36.519Z,1.6,"26 km W of Valdez, Alaska"
2023-03-07T11:13:53.041Z,0,"47 km NE of Beatty, Nevada"
2023-03-07T11:11:46.782Z,4.9,"181 km N of Bamboo Flat, India"
2023-03-07T10:45:43.900Z,1.6,"7km SW of Holtville, CA"
2023-03-07T10:40:54.550Z,2.55,"9 km S of Esperanza, Puerto Rico"
2023-03-07T10:40:25.990Z,0.95,"2km NNW of Cabazon, CA"
2023-03-07T10:27:53.990Z,0.75,"11km NE of Cabazon, CA"
2023-03-07T10:25:49.750Z,1.69,"10 km NW of Panguitch, Utah"
2023-03-07T10:16:47.800Z,0.54,"7 km E of Ashford, Washington"
2023-03-07T10:11:21.800Z,4.4,south of the Fiji Islands
2023-03-07T10:07:02.395Z,1.7,Southern Alaska
2023-03-07T10:02:15.339Z,2.12,"5 km N of Velma, Oklahoma"
2023-03-07T09:48:00.153Z,1.4,"2 km SE of Point MacKenzie, Alaska"
2023-03-07T09:40:11.447Z,4.4,"26 km ENE of Andırın, Turkey"
2023-03-07T09:37:54.260Z,0.67,"23km SSW of La Quinta, CA"
2023-03-07T09:37:05.530Z,1.43,"3km SE of San Jacinto, CA"
2023-03-07T09:37:03.042Z,0.4,Northern California
2023-03-07T09:36:44.265Z,3.6,western Texas
2023-03-07T09:34:56.620Z,2.2,"43 km NW of Toyah, Texas"
2023-03-07T09:31:44.730Z,0.69,"7km W of Cobb, CA"
2023-03-07T09:24:51.250Z,1.16,"14km SW of Searles Valley, CA"
2023-03-07T09:24:22.640Z,0.49,"10km WNW of The Geysers, CA"
2023-03-07T09:22:15.281Z,0.4,"16 km ENE of Doyle, California"
2023-03-07T09:15:24.960Z,1.06,"1km WSW of Anderson Springs, CA"
2023-03-07T09:08:01.820Z,2.46,Puerto Rico region
2023-03-07T09:07:49.640Z,0.26,"10km NW of The Geysers, CA"
2023-03-07T09:03:06.840Z,3.74,"132 km N of Charlotte Amalie, U.S. Virgin Islands"
2023-03-07T09:01:30.545Z,4.7,"Cochabamba, Bolivia"
2023-03-07T08:57:56.930Z,1.17,"4km SE of Santa Rosa, CA"
2023-03-07T08:47:42.281Z,5.6,"9 km ENE of Bantacan, Philippines"
2023-03-07T08:44:39.221Z,1.7,"13 km N of Meadow Lakes, Alaska"
2023-03-07T08:44:34.822Z,2.4,"26 km ESE of Balmorhea, Texas"
2023-03-07T08:42:10.110Z,2.99,"10km ENE of Ridgecrest, CA"
2023-03-07T08:38:48.410Z,1.27,"16km E of Seven Trees, CA"
2023-03-07T08:37:05.142Z,1.7,Central Alaska
2023-03-07T08:36:49.940Z,-0.13,Alaska Peninsula
2023-03-07T08:33:29.518Z,1.4,Central Alaska
2023-03-07T08:19:20.509Z,2.2,"64 km S of Ivanof Bay, Alaska"
2023-03-07T08:19:00.290Z,1.51,"8km NW of The Geysers, CA"
2023-03-07T08:16:28.304Z,-0.2,"59 km ENE of Beatty, Nevada"
2023-03-07T08:09:17.520Z,1.44,"96 km W of Adak, Alaska"
2023-03-07T08:09:15.000Z,2.13,"8km ENE of Montgomery Creek, CA"
2023-03-07T08:09:03.309Z,0.8,"26 km N of Beatty, Nevada"
2023-03-07T08:08:32.363Z,1.9,"43 km E of Denali National Park, Alaska"
2023-03-07T08:03:34.772Z,-0.2,"50 km E of Beatty, Nevada"
2023-03-07T08:00:32.042Z,2.2,"60 km N of Petersville, Alaska"
2023-03-07T08:00:13.485Z,2.1,"33 km E of Minto, Alaska"
2023-03-07T07:52:12.090Z,4.5,"98 km SW of Calama, Chile"
2023-03-07T07:32:11.370Z,-0.34,"84 km NW of Karluk, Alaska"
2023-03-07T07:31:57.715Z,5.3,"188 km SW of Bandar Lampung, Indonesia"
2023-03-07T07:30:05.530Z,0.89,"8km ESE of Valle Vista, CA"
2023-03-07T07:25:00.229Z,2,"23 km SSE of Lindsay, Texas"
2023-03-07T07:22:26.230Z,4.5,"73 km W of San Antonio de los Cobres, Argentina"
2023-03-07T07:22:19.205Z,2.5,"61 km N of Petersville, Alaska"
2023-03-07T07:14:22.945Z,0.5,"10 km NW of Virginia City, Nevada"
2023-03-07T07:03:43.948Z,1.7,"25 km SSE of Livengood, Alaska"
2023-03-07T07:03:25.430Z,0.32,"15km W of Toms Place, CA"
2023-03-07T07:01:09.129Z,1.8,"56 km SW of Tatitlek, Alaska"
2023-03-07T06:57:08.351Z,0.2,"44 km SE of Beatty, Nevada"
2023-03-07T06:56:00.050Z,0.1,"84 km NW of Karluk, Alaska"
2023-03-07T06:54:15.580Z,2.33,Puerto Rico
2023-03-07T06:51:57.030Z,0.76,"5km WNW of The Geysers, CA"
2023-03-07T06:48:23.880Z,1.11,"5km WNW of The Geysers, CA"
2023-03-07T06:46:53.916Z,2,Southern Alaska
2023-03-07T06:41:27.410Z,1.37,"Andreanof Islands, Aleutian Islands, Alaska"
2023-03-07T06:41:13.140Z,1.3,Central Alaska
2023-03-07T06:37:05.600Z,3.42,"130 km W of Adak, Alaska"
2023-03-07T06:35:31.290Z,2.00999999,"11 km ENE of Pāhala, Hawaii"
2023-03-07T06:18:57.908Z,2.6,"27 km ESE of Port Heiden, Alaska"
2023-03-07T06:16:24.139Z,2.3,Nevada
2023-03-07T06:13:42.410Z,0.86,Washington
2023-03-07T06:06:54.732Z,1.6,"8 km WNW of Point MacKenzie, Alaska"
2023-03-07T06:02:34.446Z,6,"4 km SE of San Mariano, Philippines"
2023-03-07T05:59:34.840Z,1.9,"16 km NNW of Skwentna, Alaska"
2023-03-07T05:59:16.339Z,1.9,"67 km W of Salamatof, Alaska"
2023-03-07T05:48:14.300Z,3.41,"94 km N of Arecibo, Puerto Rico"
2023-03-07T05:43:29.950Z,1.37,"15km SSW of Searles Valley, CA"
2023-03-07T05:39:38.180Z,2.44,"14km E of Ocotillo Wells, CA"
2023-03-07T05:36:33.290Z,1.88,"3 km S of Pāhala, Hawaii"
2023-03-07T05:32:57.555Z,1.8,"29 km NE of Chase, Alaska"
2023-03-07T05:31:33.843Z,1.2,"22 km NNW of Larsen Bay, Alaska"
2023-03-07T05:22:47.629Z,1.7,"9 km S of Central, Alaska"
2023-03-07T05:15:23.210Z,1.5,"2km SE of The Geysers, CA"
2023-03-07T05:12:35.273Z,1.7,"43 km NNW of Petersville, Alaska"
2023-03-07T05:02:52.010Z,1.05,"9km SW of Beaumont, CA"
2023-03-07T04:55:28.698Z,2,"36 km NW of Mentasta Lake, Alaska"
2023-03-07T04:43:03.506Z,2.2,"44 km WNW of Nanwalek, Alaska"
2023-03-07T04:41:14.399Z,0.3,"48 km ESE of Fallon Station, Nevada"
2023-03-07T04:29:15.393Z,1.3,"67 km S of Glacier View, Alaska"
2023-03-07T04:20:09.060Z,1.7,"47 km ENE of Chase, Alaska"
2023-03-07T04:16:54.670Z,0.19,"8km WNW of Cobb, CA"
2023-03-07T04:13:10.649Z,0,California-Nevada border region
2023-03-07T04:07:48.259Z,0.9,"3 km SSE of Fort Greely, Alaska"
2023-03-07T04:07:30.740Z,0.78,"6km NNW of The Geysers, CA"
2023-03-07T03:59:39.926Z,5,"47 km SW of Nuquí, Colombia"
2023-03-07T03:52:03.253Z,0.4,"57 km WNW of Beatty, Nevada"
2023-03-07T03:36:32.040Z,2.34,"8 km SSE of Maria Antonia, Puerto Rico"
2023-03-07T03:23:18.385Z,1.9,"55 km S of Whites City, New Mexico"
2023-03-07T03:22:18.736Z,2,"23 km WSW of Anchorage, Alaska"
2023-03-07T03:22:13.581Z,0.7,Nevada
2023-03-07T03:02:11.010Z,1.87,"Island of Hawaii, Hawaii"
2023-03-07T02:56:07.630Z,1.25,"8km SW of Ridgemark, CA"
2023-03-07T02:48:52.520Z,0.53,"26 km NW of Beluga, Alaska"
2023-03-07T02:23:37.890Z,-0.78,"62 km ENE of Pedro Bay, Alaska"
2023-03-07T02:18:50.490Z,0.08,Alaska Peninsula
2023-03-07T02:15:41.094Z,0.5,"23 km N of Sutcliffe, Nevada"
2023-03-07T02:09:15.980Z,0.27,"86 km NNW of Karluk, Alaska"
2023-03-07T02:03:03.950Z,2.17,"11 km ENE of Pāhala, Hawaii"
2023-03-07T01:53:25.000Z,0.68,"26 km S of Morton, Washington"
2023-03-07T01:53:04.110Z,1.13,"84 km W of Adak, Alaska"
2023-03-07T01:50:08.810Z,2.21,"10 km E of Pāhala, Hawaii"
2023-03-07T01:46:39.180Z,-0.53,"84 km NW of Karluk, Alaska"
2023-03-07T01:45:00.690Z,0.28,"3km NNW of The Geysers, CA"
2023-03-07T01:41:49.840Z,0.03,"84 km NW of Karluk, Alaska"
2023-03-07T01:36:47.106Z,2.3,"25 km E of Skwentna, Alaska"
2023-03-07T01:32:41.882Z,4.4,"11 km S of Piedecuesta, Colombia"
2023-03-07T01:31:41.220Z,0.87,"2km NNW of The Geysers, CA"
2023-03-07T01:28:53.130Z,1.2,"10km ENE of Coso Junction, CA"
